             t                       X                      Y       
 0.31070000E+02 0.13003543E+03 0.46967706E+03
 0.31080000E+02 0.13011430E+03 0.46620178E+03
 0.31090000E+02 0.13020225E+03 0.46275295E+03
 0.31100000E+02 0.13029924E+03 0.45933045E+03
 0.31110000E+02 0.13040523E+03 0.45593416E+03
 0.31120000E+02 0.13052015E+03 0.45256394E+03
 0.31130000E+02 0.13064398E+03 0.44921967E+03
 0.31140000E+02 0.13077666E+03 0.44590123E+03
 0.31150000E+02 0.13091816E+03 0.44260849E+03
 0.31160000E+02 0.13106843E+03 0.43934132E+03
 0.31170000E+02 0.13122744E+03 0.43609958E+03
 0.31180000E+02 0.13139515E+03 0.43288315E+03
 0.31190000E+02 0.13157153E+03 0.42969189E+03
 0.31200000E+02 0.13175654E+03 0.42652568E+03
 0.31210000E+02 0.13195015E+03 0.42338437E+03
 0.31220000E+02 0.13215234E+03 0.42026784E+03
 0.31230000E+02 0.13236308E+03 0.41717595E+03
 0.31240000E+02 0.13258233E+03 0.41410856E+03
 0.31250000E+02 0.13281009E+03 0.41106555E+03
 0.31260000E+02 0.13304632E+03 0.40804677E+03
 0.31270000E+02 0.13329100E+03 0.40505208E+03
 0.31280000E+02 0.13354411E+03 0.40208136E+03
 0.31290000E+02 0.13380564E+03 0.39913445E+03
 0.31300000E+02 0.13407557E+03 0.39621124E+03
 0.31310000E+02 0.13435388E+03 0.39331157E+03
 0.31320000E+02 0.13464056E+03 0.39043531E+03
 0.31330000E+02 0.13493560E+03 0.38758233E+03
 0.31340000E+02 0.13523898E+03 0.38475248E+03
 0.31350000E+02 0.13555070E+03 0.38194562E+03
 0.31360000E+02 0.13587074E+03 0.37916163E+03
 0.31370000E+02 0.13619911E+03 0.37640035E+03
 0.31380000E+02 0.13653580E+03 0.37366166E+03
 0.31390000E+02 0.13688079E+03 0.37094540E+03
 0.31400000E+02 0.13723409E+03 0.36825145E+03
 0.31410000E+02 0.13759570E+03 0.36557967E+03
 0.31420000E+02 0.13796561E+03 0.36292992E+03
 0.31430000E+02 0.13834383E+03 0.36030206E+03
 0.31440000E+02 0.13873036E+03 0.35769595E+03
 0.31450000E+02 0.13912520E+03 0.35511146E+03
 0.31460000E+02 0.13952835E+03 0.35254844E+03
 0.31470000E+02 0.13993982E+03 0.35000677E+03
 0.31480000E+02 0.14035962E+03 0.34748630E+03
 0.31490000E+02 0.14078776E+03 0.34498689E+03
 0.31500000E+02 0.14122424E+03 0.34250842E+03
 0.31510000E+02 0.14166907E+03 0.34005075E+03
 0.31520000E+02 0.14212227E+03 0.33761373E+03
 0.31530000E+02 0.14258384E+03 0.33519725E+03
 0.31540000E+02 0.14305381E+03 0.33280115E+03
 0.31550000E+02 0.14353218E+03 0.33042531E+03
 0.31560000E+02 0.14401896E+03 0.32806959E+03
 0.31570000E+02 0.14451419E+03 0.32573385E+03
 0.31580000E+02 0.14501787E+03 0.32341798E+03
 0.31590000E+02 0.14553002E+03 0.32112183E+03
 0.31600000E+02 0.14605066E+03 0.31884527E+03
 0.31610000E+02 0.14657982E+03 0.31658817E+03
 0.31620000E+02 0.14711751E+03 0.31435039E+03
 0.31630000E+02 0.14766375E+03 0.31213182E+03
 0.31640000E+02 0.14821858E+03 0.30993231E+03
 0.31650000E+02 0.14878201E+03 0.30775174E+03
 0.31660000E+02 0.14935407E+03 0.30558998E+03
 0.31670000E+02 0.14993479E+03 0.30344690E+03
 0.31680000E+02 0.15052419E+03 0.30132238E+03
 0.31690000E+02 0.15112231E+03 0.29921628E+03
 0.31700000E+02 0.15172917E+03 0.29712849E+03
 0.31710000E+02 0.15234480E+03 0.29505886E+03
 0.31720000E+02 0.15296923E+03 0.29300729E+03
 0.31730000E+02 0.15360250E+03 0.29097364E+03
 0.31740000E+02 0.15424464E+03 0.28895779E+03
 0.31750000E+02 0.15489568E+03 0.28695961E+03
 0.31760000E+02 0.15555566E+03 0.28497899E+03
 0.31770000E+02 0.15622462E+03 0.28301580E+03
 0.31780000E+02 0.15690258E+03 0.28106993E+03
 0.31790000E+02 0.15758960E+03 0.27914124E+03
 0.31800000E+02 0.15828570E+03 0.27722962E+03
 0.31810000E+02 0.15899093E+03 0.27533495E+03
 0.31820000E+02 0.15970532E+03 0.27345712E+03
 0.31830000E+02 0.16042892E+03 0.27159600E+03
 0.31840000E+02 0.16116177E+03 0.26975148E+03
 0.31850000E+02 0.16190392E+03 0.26792343E+03
 0.31860000E+02 0.16265540E+03 0.26611176E+03
 0.31870000E+02 0.16341627E+03 0.26431633E+03
 0.31880000E+02 0.16418656E+03 0.26253704E+03
 0.31890000E+02 0.16496632E+03 0.26077377E+03
 0.31900000E+02 0.16575561E+03 0.25902641E+03
 0.31910000E+02 0.16655446E+03 0.25729485E+03
 0.31920000E+02 0.16736293E+03 0.25557897E+03
 0.31930000E+02 0.16818107E+03 0.25387867E+03
 0.31940000E+02 0.16900893E+03 0.25219384E+03
 0.31950000E+02 0.16984656E+03 0.25052436E+03
 0.31960000E+02 0.17069401E+03 0.24887013E+03
 0.31970000E+02 0.17155134E+03 0.24723104E+03
 0.31980000E+02 0.17241860E+03 0.24560698E+03
 0.31990000E+02 0.17329584E+03 0.24399786E+03
 0.32000000E+02 0.17418312E+03 0.24240356E+03
 0.32010000E+02 0.17508050E+03 0.24082397E+03
 0.32020000E+02 0.17598803E+03 0.23925901E+03
 0.32030000E+02 0.17690578E+03 0.23770855E+03
 0.32040000E+02 0.17783380E+03 0.23617250E+03
 0.32050000E+02 0.17877215E+03 0.23465077E+03
 0.32060000E+02 0.17972089E+03 0.23314324E+03
 0.32070000E+02 0.18068008E+03 0.23164982E+03
 0.32080000E+02 0.18164979E+03 0.23017042E+03
 0.32090000E+02 0.18263008E+03 0.22870492E+03
 0.32100000E+02 0.18362102E+03 0.22725324E+03
 0.32110000E+02 0.18462266E+03 0.22581527E+03
 0.32120000E+02 0.18563507E+03 0.22439093E+03
 0.32130000E+02 0.18665832E+03 0.22298012E+03
 0.32140000E+02 0.18769249E+03 0.22158274E+03
 0.32150000E+02 0.18873762E+03 0.22019870E+03
 0.32160000E+02 0.18979380E+03 0.21882791E+03
 0.32170000E+02 0.19086110E+03 0.21747028E+03
 0.32180000E+02 0.19193958E+03 0.21612571E+03
 0.32190000E+02 0.19302931E+03 0.21479411E+03
 0.32200000E+02 0.19413037E+03 0.21347540E+03
 0.32210000E+02 0.19524284E+03 0.21216949E+03
 0.32220000E+02 0.19636677E+03 0.21087628E+03
 0.32230000E+02 0.19750226E+03 0.20959570E+03
 0.32240000E+02 0.19864937E+03 0.20832766E+03
 0.32250000E+02 0.19980818E+03 0.20707207E+03
 0.32260000E+02 0.20097877E+03 0.20582884E+03
 0.32270000E+02 0.20216121E+03 0.20459789E+03
 0.32280000E+02 0.20335559E+03 0.20337915E+03
 0.32290000E+02 0.20456198E+03 0.20217253E+03
 0.32300000E+02 0.20578046E+03 0.20097794E+03
 0.32310000E+02 0.20701112E+03 0.19979530E+03
 0.32320000E+02 0.20825403E+03 0.19862455E+03
 0.32330000E+02 0.20950929E+03 0.19746559E+03
 0.32340000E+02 0.21077696E+03 0.19631835E+03
 0.32350000E+02 0.21205714E+03 0.19518275E+03
 0.32360000E+02 0.21334992E+03 0.19405873E+03
 0.32370000E+02 0.21465537E+03 0.19294619E+03
 0.32380000E+02 0.21597358E+03 0.19184506E+03
 0.32390000E+02 0.21730465E+03 0.19075528E+03
 0.32400000E+02 0.21864865E+03 0.18967677E+03
 0.32410000E+02 0.22000569E+03 0.18860945E+03
 0.32420000E+02 0.22137584E+03 0.18755326E+03
 0.32430000E+02 0.22275921E+03 0.18650812E+03
 0.32440000E+02 0.22415587E+03 0.18547397E+03
 0.32450000E+02 0.22556593E+03 0.18445073E+03
 0.32460000E+02 0.22698947E+03 0.18343834E+03
 0.32470000E+02 0.22842659E+03 0.18243673E+03
 0.32480000E+02 0.22987739E+03 0.18144583E+03
 0.32490000E+02 0.23134196E+03 0.18046558E+03
 0.32500000E+02 0.23282040E+03 0.17949591E+03
 0.32510000E+02 0.23431279E+03 0.17853675E+03
 0.32520000E+02 0.23581925E+03 0.17758806E+03
 0.32530000E+02 0.23733987E+03 0.17664975E+03
 0.32540000E+02 0.23887475E+03 0.17572177E+03
 0.32550000E+02 0.24042399E+03 0.17480406E+03
 0.32560000E+02 0.24198768E+03 0.17389657E+03
 0.32570000E+02 0.24356594E+03 0.17299922E+03
 0.32580000E+02 0.24515887E+03 0.17211196E+03
 0.32590000E+02 0.24676656E+03 0.17123473E+03
 0.32600000E+02 0.24838913E+03 0.17036749E+03
 0.32610000E+02 0.25002667E+03 0.16951016E+03
 0.32620000E+02 0.25167930E+03 0.16866270E+03
 0.32630000E+02 0.25334711E+03 0.16782505E+03
 0.32640000E+02 0.25503022E+03 0.16699716E+03
 0.32650000E+02 0.25672874E+03 0.16617898E+03
 0.32660000E+02 0.25844277E+03 0.16537044E+03
 0.32670000E+02 0.26017242E+03 0.16457152E+03
 0.32680000E+02 0.26191780E+03 0.16378214E+03
 0.32690000E+02 0.26367903E+03 0.16300227E+03
 0.32700000E+02 0.26545622E+03 0.16223185E+03
 0.32710000E+02 0.26724947E+03 0.16147084E+03
 0.32720000E+02 0.26905891E+03 0.16071919E+03
 0.32730000E+02 0.27088464E+03 0.15997686E+03
 0.32740000E+02 0.27272678E+03 0.15924380E+03
 0.32750000E+02 0.27458544E+03 0.15851996E+03
 0.32760000E+02 0.27646075E+03 0.15780531E+03
 0.32770000E+02 0.27835282E+03 0.15709979E+03
 0.32780000E+02 0.28026177E+03 0.15640338E+03
 0.32790000E+02 0.28218771E+03 0.15571602E+03
 0.32800000E+02 0.28413076E+03 0.15503768E+03
 0.32810000E+02 0.28609105E+03 0.15436833E+03
 0.32820000E+02 0.28806869E+03 0.15370791E+03
 0.32830000E+02 0.29006381E+03 0.15305640E+03
 0.32840000E+02 0.29207652E+03 0.15241376E+03
 0.32850000E+02 0.29410696E+03 0.15177995E+03
 0.32860000E+02 0.29615524E+03 0.15115494E+03
 0.32870000E+02 0.29822148E+03 0.15053870E+03
 0.32880000E+02 0.30030582E+03 0.14993119E+03
 0.32890000E+02 0.30240838E+03 0.14933238E+03
 0.32900000E+02 0.30452927E+03 0.14874225E+03
 0.32910000E+02 0.30666864E+03 0.14816075E+03
 0.32920000E+02 0.30882660E+03 0.14758787E+03
 0.32930000E+02 0.31100328E+03 0.14702357E+03
 0.32940000E+02 0.31319882E+03 0.14646783E+03
 0.32950000E+02 0.31541334E+03 0.14592062E+03
 0.32960000E+02 0.31764696E+03 0.14538192E+03
 0.32970000E+02 0.31989983E+03 0.14485171E+03
 0.32980000E+02 0.32217207E+03 0.14432995E+03
 0.32990000E+02 0.32446381E+03 0.14381663E+03
 0.33000000E+02 0.32677518E+03 0.14331173E+03
 0.33010000E+02 0.32910632E+03 0.14281523E+03
 0.33020000E+02 0.33145735E+03 0.14232711E+03
 0.33030000E+02 0.33382842E+03 0.14184734E+03
 0.33040000E+02 0.33621965E+03 0.14137592E+03
 0.33050000E+02 0.33863118E+03 0.14091283E+03
 0.33060000E+02 0.34106314E+03 0.14045805E+03
 0.33070000E+02 0.34351567E+03 0.14001157E+03
 0.33080000E+02 0.34598891E+03 0.13957338E+03
 0.33090000E+02 0.34848298E+03 0.13914346E+03
 0.33100000E+02 0.35099802E+03 0.13872181E+03
 0.33110000E+02 0.35353418E+03 0.13830841E+03
 0.33120000E+02 0.35609159E+03 0.13790326E+03
 0.33130000E+02 0.35867038E+03 0.13750636E+03
 0.33140000E+02 0.36127070E+03 0.13711768E+03
 0.33150000E+02 0.36389267E+03 0.13673724E+03
 0.33160000E+02 0.36653645E+03 0.13636502E+03
 0.33170000E+02 0.36920215E+03 0.13600102E+03
 0.33180000E+02 0.37188994E+03 0.13564525E+03
 0.33190000E+02 0.37459994E+03 0.13529770E+03
 0.33200000E+02 0.37733229E+03 0.13495837E+03
 0.33210000E+02 0.38008713E+03 0.13462727E+03
 0.33220000E+02 0.38286459E+03 0.13430440E+03
 0.33230000E+02 0.38566483E+03 0.13398977E+03
 0.33240000E+02 0.38848798E+03 0.13368337E+03
 0.33250000E+02 0.39133417E+03 0.13338522E+03
 0.33260000E+02 0.39420355E+03 0.13309534E+03
 0.33270000E+02 0.39709625E+03 0.13281372E+03
 0.33280000E+02 0.40001242E+03 0.13254037E+03
 0.33290000E+02 0.40295218E+03 0.13227533E+03
 0.33300000E+02 0.40591569E+03 0.13201859E+03
 0.33310000E+02 0.40890308E+03 0.13177017E+03
 0.33320000E+02 0.41191449E+03 0.13153009E+03
 0.33330000E+02 0.41495005E+03 0.13129837E+03
 0.33340000E+02 0.41800991E+03 0.13107504E+03
 0.33350000E+02 0.42109419E+03 0.13086010E+03
 0.33360000E+02 0.42420304E+03 0.13065359E+03
 0.33370000E+02 0.42733660E+03 0.13045552E+03
 0.33380000E+02 0.43049500E+03 0.13026594E+03
 0.33390000E+02 0.43367837E+03 0.13008485E+03
 0.33400000E+02 0.43688686E+03 0.12991230E+03
 0.33410000E+02 0.44012059E+03 0.12974832E+03
 0.33420000E+02 0.44337969E+03 0.12959294E+03
 0.33430000E+02 0.44666431E+03 0.12944618E+03
 0.33440000E+02 0.44997458E+03 0.12930810E+03
 0.33450000E+02 0.45331062E+03 0.12917873E+03
 0.33460000E+02 0.45667256E+03 0.12905810E+03
 0.33470000E+02 0.46006054E+03 0.12894627E+03
 0.33480000E+02 0.46347468E+03 0.12884327E+03
 0.33490000E+02 0.46691512E+03 0.12874915E+03
 0.33500000E+02 0.47038197E+03 0.12866395E+03
 0.33510000E+02 0.47387537E+03 0.12858774E+03
 0.33520000E+02 0.47739543E+03 0.12852055E+03
 0.33530000E+02 0.48094228E+03 0.12846245E+03
 0.33540000E+02 0.48451604E+03 0.12841348E+03
 0.33550000E+02 0.48811684E+03 0.12837372E+03
 0.33560000E+02 0.49174478E+03 0.12834321E+03
 0.33570000E+02 0.49539998E+03 0.12832202E+03
 0.33580000E+02 0.49908257E+03 0.12831021E+03
 0.33590000E+02 0.50279265E+03 0.12830786E+03
 0.33600000E+02 0.50653033E+03 0.12831502E+03
 0.33610000E+02 0.51029572E+03 0.12833178E+03
 0.33620000E+02 0.51408893E+03 0.12835821E+03
 0.33630000E+02 0.51791007E+03 0.12839438E+03
 0.33640000E+02 0.52175924E+03 0.12844037E+03
 0.33650000E+02 0.52563653E+03 0.12849626E+03
 0.33660000E+02 0.52954205E+03 0.12856215E+03
 0.33670000E+02 0.53347589E+03 0.12863811E+03
 0.33680000E+02 0.53743814E+03 0.12872423E+03
 0.33690000E+02 0.54142890E+03 0.12882062E+03
 0.33700000E+02 0.54544824E+03 0.12892735E+03
 0.33710000E+02 0.54949626E+03 0.12904454E+03
 0.33720000E+02 0.55357303E+03 0.12917229E+03
 0.33730000E+02 0.55767864E+03 0.12931069E+03
 0.33740000E+02 0.56181315E+03 0.12945986E+03
 0.33750000E+02 0.56597664E+03 0.12961991E+03
 0.33760000E+02 0.57016916E+03 0.12979095E+03
 0.33770000E+02 0.57439080E+03 0.12997309E+03
 0.33780000E+02 0.57864160E+03 0.13016647E+03
 0.33790000E+02 0.58292162E+03 0.13037120E+03
 0.33800000E+02 0.58723092E+03 0.13058741E+03
 0.33810000E+02 0.59156953E+03 0.13081524E+03
 0.33820000E+02 0.59593749E+03 0.13105481E+03
 0.33830000E+02 0.60033486E+03 0.13130627E+03
 0.33840000E+02 0.60476165E+03 0.13156976E+03
 0.33850000E+02 0.60921790E+03 0.13184543E+03
 0.33860000E+02 0.61370363E+03 0.13213343E+03
 0.33870000E+02 0.61821885E+03 0.13243391E+03
 0.33880000E+02 0.62276358E+03 0.13274703E+03
 0.33890000E+02 0.62733781E+03 0.13307296E+03
 0.33900000E+02 0.63194156E+03 0.13341187E+03
 0.33910000E+02 0.63657480E+03 0.13376392E+03
 0.33920000E+02 0.64123754E+03 0.13412930E+03
 0.33930000E+02 0.64592974E+03 0.13450818E+03
 0.33940000E+02 0.65065138E+03 0.13490075E+03
 0.33950000E+02 0.65540242E+03 0.13530721E+03
 0.33960000E+02 0.66018283E+03 0.13572775E+03
 0.33970000E+02 0.66499256E+03 0.13616258E+03
 0.33980000E+02 0.66983154E+03 0.13661189E+03
 0.33990000E+02 0.67469972E+03 0.13707591E+03
 0.34000000E+02 0.67959702E+03 0.13755486E+03
 0.34010000E+02 0.68452335E+03 0.13804895E+03
 0.34020000E+02 0.68947863E+03 0.13855841E+03
 0.34030000E+02 0.69446275E+03 0.13908349E+03
 0.34040000E+02 0.69947561E+03 0.13962442E+03
 0.34050000E+02 0.70451709E+03 0.14018145E+03
 0.34060000E+02 0.70958706E+03 0.14075484E+03
 0.34070000E+02 0.71468537E+03 0.14134485E+03
 0.34080000E+02 0.71981188E+03 0.14195174E+03
 0.34090000E+02 0.72496643E+03 0.14257580E+03
 0.34100000E+02 0.73014884E+03 0.14321729E+03
 0.34110000E+02 0.73535893E+03 0.14387652E+03
 0.34120000E+02 0.74059650E+03 0.14455377E+03
 0.34130000E+02 0.74586135E+03 0.14524935E+03
 0.34140000E+02 0.75115325E+03 0.14596358E+03
 0.34150000E+02 0.75647196E+03 0.14669676E+03
 0.34160000E+02 0.76181724E+03 0.14744923E+03
 0.34170000E+02 0.76718882E+03 0.14822133E+03
 0.34180000E+02 0.77258644E+03 0.14901339E+03
 0.34190000E+02 0.77800979E+03 0.14982577E+03
 0.34200000E+02 0.78345856E+03 0.15065883E+03
 0.34210000E+02 0.78893245E+03 0.15151294E+03
 0.34220000E+02 0.79443111E+03 0.15238848E+03
 0.34230000E+02 0.79995417E+03 0.15328584E+03
 0.34240000E+02 0.80550128E+03 0.15420542E+03
 0.34250000E+02 0.81107204E+03 0.15514762E+03
 0.34260000E+02 0.81666605E+03 0.15611286E+03
 0.34270000E+02 0.82228286E+03 0.15710157E+03
 0.34280000E+02 0.82792205E+03 0.15811419E+03
 0.34290000E+02 0.83358315E+03 0.15915118E+03
 0.34300000E+02 0.83926567E+03 0.16021298E+03
 0.34310000E+02 0.84496910E+03 0.16130007E+03
 0.34320000E+02 0.85069292E+03 0.16241294E+03
 0.34330000E+02 0.85643658E+03 0.16355209E+03
 0.34340000E+02 0.86219950E+03 0.16471800E+03
 0.34350000E+02 0.86798110E+03 0.16591122E+03
 0.34360000E+02 0.87378076E+03 0.16713226E+03
 0.34370000E+02 0.87959783E+03 0.16838168E+03
 0.34380000E+02 0.88543164E+03 0.16966003E+03
 0.34390000E+02 0.89128151E+03 0.17096787E+03
 0.34400000E+02 0.89714671E+03 0.17230581E+03
 0.34410000E+02 0.90302651E+03 0.17367442E+03
 0.34420000E+02 0.90892012E+03 0.17507433E+03
 0.34430000E+02 0.91482675E+03 0.17650616E+03
 0.34440000E+02 0.92074557E+03 0.17797054E+03
 0.34450000E+02 0.92667571E+03 0.17946815E+03
 0.34460000E+02 0.93261629E+03 0.18099965E+03
 0.34470000E+02 0.93856639E+03 0.18256571E+03
 0.34480000E+02 0.94452506E+03 0.18416706E+03
 0.34490000E+02 0.95049130E+03 0.18580439E+03
 0.34500000E+02 0.95646410E+03 0.18747846E+03
 0.34510000E+02 0.96244242E+03 0.18919000E+03
 0.34520000E+02 0.96842515E+03 0.19093979E+03
 0.34530000E+02 0.97441118E+03 0.19272861E+03
 0.34540000E+02 0.98039936E+03 0.19455726E+03
 0.34550000E+02 0.98638847E+03 0.19642657E+03
 0.34560000E+02 0.99237730E+03 0.19833736E+03
 0.34570000E+02 0.99836456E+03 0.20029050E+03
 0.34580000E+02 0.10043490E+04 0.20228685E+03
 0.34590000E+02 0.10103291E+04 0.20432731E+03
 0.34600000E+02 0.10163036E+04 0.20641280E+03
 0.34610000E+02 0.10222711E+04 0.20854423E+03
 0.34620000E+02 0.10282301E+04 0.21072256E+03
 0.34630000E+02 0.10341789E+04 0.21294876E+03
 0.34640000E+02 0.10401162E+04 0.21522382E+03
 0.34650000E+02 0.10460402E+04 0.21754874E+03
 0.34660000E+02 0.10519493E+04 0.21992454E+03
 0.34670000E+02 0.10578418E+04 0.22235229E+03
 0.34680000E+02 0.10637159E+04 0.22483303E+03
 0.34690000E+02 0.10695699E+04 0.22736787E+03
 0.34700000E+02 0.10754019E+04 0.22995791E+03
 0.34710000E+02 0.10812100E+04 0.23260428E+03
 0.34720000E+02 0.10869922E+04 0.23530812E+03
 0.34730000E+02 0.10927466E+04 0.23807060E+03
 0.34740000E+02 0.10984710E+04 0.24089291E+03
 0.34750000E+02 0.11041634E+04 0.24377625E+03
 0.34760000E+02 0.11098217E+04 0.24672187E+03
 0.34770000E+02 0.11154436E+04 0.24973100E+03
 0.34780000E+02 0.11210268E+04 0.25280490E+03
 0.34790000E+02 0.11265690E+04 0.25594488E+03
 0.34800000E+02 0.11320679E+04 0.25915222E+03
 0.34810000E+02 0.11375211E+04 0.26242825E+03
 0.34820000E+02 0.11429259E+04 0.26577432E+03
 0.34830000E+02 0.11482800E+04 0.26919179E+03
 0.34840000E+02 0.11535806E+04 0.27268202E+03
 0.34850000E+02 0.11588252E+04 0.27624642E+03
 0.34860000E+02 0.11640110E+04 0.27988638E+03
 0.34870000E+02 0.11691353E+04 0.28360333E+03
 0.34880000E+02 0.11741953E+04 0.28739871E+03
 0.34890000E+02 0.11791880E+04 0.29127397E+03
 0.34900000E+02 0.11841105E+04 0.29523056E+03
 0.34910000E+02 0.11889599E+04 0.29926997E+03
 0.34920000E+02 0.11937331E+04 0.30339367E+03
 0.34930000E+02 0.11984270E+04 0.30760316E+03
 0.34940000E+02 0.12030385E+04 0.31189992E+03
 0.34950000E+02 0.12075643E+04 0.31628548E+03
 0.34960000E+02 0.12120013E+04 0.32076132E+03
 0.34970000E+02 0.12163460E+04 0.32532897E+03
 0.34980000E+02 0.12205952E+04 0.32998993E+03
 0.34990000E+02 0.12247455E+04 0.33474572E+03
 0.35000000E+02 0.12287934E+04 0.33959783E+03
 0.35010000E+02 0.12327354E+04 0.34454776E+03
 0.35020000E+02 0.12365680E+04 0.34959701E+03
 0.35030000E+02 0.12402877E+04 0.35474705E+03
 0.35040000E+02 0.12438908E+04 0.35999934E+03
 0.35050000E+02 0.12473737E+04 0.36535535E+03
 0.35060000E+02 0.12507328E+04 0.37081649E+03
 0.35070000E+02 0.12539643E+04 0.37638417E+03
 0.35080000E+02 0.12570645E+04 0.38205977E+03
 0.35090000E+02 0.12600296E+04 0.38784465E+03
 0.35100000E+02 0.12628560E+04 0.39374012E+03
 0.35110000E+02 0.12655398E+04 0.39974746E+03
 0.35120000E+02 0.12680773E+04 0.40586791E+03
 0.35130000E+02 0.12704646E+04 0.41210267E+03
 0.35140000E+02 0.12726980E+04 0.41845288E+03
 0.35150000E+02 0.12747737E+04 0.42491964E+03
 0.35160000E+02 0.12766879E+04 0.43150397E+03
 0.35170000E+02 0.12784369E+04 0.43820685E+03
 0.35180000E+02 0.12800169E+04 0.44502917E+03
 0.35190000E+02 0.12814242E+04 0.45197178E+03
 0.35200000E+02 0.12826550E+04 0.45903541E+03
 0.35210000E+02 0.12837059E+04 0.46622074E+03
 0.35220000E+02 0.12845732E+04 0.47352834E+03
 0.35230000E+02 0.12852533E+04 0.48095869E+03
 0.35240000E+02 0.12857427E+04 0.48851218E+03
 0.35250000E+02 0.12860381E+04 0.49618908E+03
 0.35260000E+02 0.12861361E+04 0.50398955E+03
 0.35270000E+02 0.12860335E+04 0.51191363E+03
 0.35280000E+02 0.12857271E+04 0.51996126E+03
 0.35290000E+02 0.12852138E+04 0.52813221E+03
 0.35300000E+02 0.12844907E+04 0.53642615E+03
 0.35310000E+02 0.12835549E+04 0.54484257E+03
 0.35320000E+02 0.12824037E+04 0.55338086E+03
 0.35330000E+02 0.12810346E+04 0.56204020E+03
 0.35340000E+02 0.12794451E+04 0.57081966E+03
 0.35350000E+02 0.12776329E+04 0.57971811E+03
 0.35360000E+02 0.12755959E+04 0.58873427E+03
 0.35370000E+02 0.12733321E+04 0.59786666E+03
 0.35380000E+02 0.12708398E+04 0.60711365E+03
 0.35390000E+02 0.12681173E+04 0.61647340E+03
 0.35400000E+02 0.12651633E+04 0.62594388E+03
 0.35410000E+02 0.12619765E+04 0.63552287E+03
 0.35420000E+02 0.12585559E+04 0.64520793E+03
 0.35430000E+02 0.12549009E+04 0.65499646E+03
 0.35440000E+02 0.12510108E+04 0.66488561E+03
 0.35450000E+02 0.12468853E+04 0.67487233E+03
 0.35460000E+02 0.12425244E+04 0.68495338E+03
 0.35470000E+02 0.12379282E+04 0.69512527E+03
 0.35480000E+02 0.12330972E+04 0.70538432E+03
 0.35490000E+02 0.12280320E+04 0.71572663E+03
 0.35500000E+02 0.12227336E+04 0.72614807E+03
 0.35510000E+02 0.12172033E+04 0.73664430E+03
 0.35520000E+02 0.12114424E+04 0.74721077E+03
 0.35530000E+02 0.12054527E+04 0.75784272E+03
 0.35540000E+02 0.11992364E+04 0.76853517E+03
 0.35550000E+02 0.11927957E+04 0.77928292E+03
 0.35560000E+02 0.11861331E+04 0.79008060E+03
 0.35570000E+02 0.11792516E+04 0.80092261E+03
 0.35580000E+02 0.11721544E+04 0.81180317E+03
 0.35590000E+02 0.11648447E+04 0.82271631E+03
 0.35600000E+02 0.11573264E+04 0.83365588E+03
 0.35610000E+02 0.11496035E+04 0.84461556E+03
 0.35620000E+02 0.11416800E+04 0.85558886E+03
 0.35630000E+02 0.11335607E+04 0.86656915E+03
 0.35640000E+02 0.11252501E+04 0.87754963E+03
 0.35650000E+02 0.11167533E+04 0.88852339E+03
 0.35660000E+02 0.11080756E+04 0.89948339E+03
 0.35670000E+02 0.10992225E+04 0.91042247E+03
 0.35680000E+02 0.10901996E+04 0.92133338E+03
 0.35690000E+02 0.10810128E+04 0.93220879E+03
 0.35700000E+02 0.10716684E+04 0.94304130E+03
 0.35710000E+02 0.10621725E+04 0.95382343E+03
 0.35720000E+02 0.10525317E+04 0.96454770E+03
 0.35730000E+02 0.10427527E+04 0.97520656E+03
 0.35740000E+02 0.10328422E+04 0.98579248E+03
 0.35750000E+02 0.10228073E+04 0.99629792E+03
 0.35760000E+02 0.10126550E+04 0.10067154E+04
 0.35770000E+02 0.10023924E+04 0.10170373E+04
 0.35780000E+02 0.99202692E+03 0.10272563E+04
 0.35790000E+02 0.98156587E+03 0.10373651E+04
 0.35800000E+02 0.97101668E+03 0.10473563E+04
 0.35810000E+02 0.96038684E+03 0.10572227E+04
 0.35820000E+02 0.94968385E+03 0.10669574E+04
 0.35830000E+02 0.93891525E+03 0.10765532E+04
 0.35840000E+02 0.92808855E+03 0.10860036E+04
 0.35850000E+02 0.91721129E+03 0.10953017E+04
 0.35860000E+02 0.90629094E+03 0.11044411E+04
 0.35870000E+02 0.89533495E+03 0.11134156E+04
 0.35880000E+02 0.88435070E+03 0.11222190E+04
 0.35890000E+02 0.87334551E+03 0.11308456E+04
 0.35900000E+02 0.86232658E+03 0.11392895E+04
 0.35910000E+02 0.85130106E+03 0.11475454E+04
 0.35920000E+02 0.84027594E+03 0.11556081E+04
 0.35930000E+02 0.82925810E+03 0.11634726E+04
 0.35940000E+02 0.81825430E+03 0.11711342E+04
 0.35950000E+02 0.80727113E+03 0.11785886E+04
 0.35960000E+02 0.79631503E+03 0.11858315E+04
 0.35970000E+02 0.78539228E+03 0.11928591E+04
 0.35980000E+02 0.77450895E+03 0.11996678E+04
 0.35990000E+02 0.76367097E+03 0.12062542E+04
 0.36000000E+02 0.75288406E+03 0.12126152E+04
 0.36010000E+02 0.74215372E+03 0.12187483E+04
 0.36020000E+02 0.73148529E+03 0.12246507E+04
 0.36030000E+02 0.72088386E+03 0.12303205E+04
 0.36040000E+02 0.71035434E+03 0.12357557E+04
 0.36050000E+02 0.69990139E+03 0.12409546E+04
