             t                      X                      Y       
 0.29980000E+02 0.19611589E+03 0.78393636E+03
 0.29990000E+02 0.19501464E+03 0.77917768E+03
 0.30000000E+02 0.19393801E+03 0.77443102E+03
 0.30010000E+02 0.19288561E+03 0.76969689E+03
 0.30020000E+02 0.19185706E+03 0.76497578E+03
 0.30030000E+02 0.19085198E+03 0.76026817E+03
 0.30040000E+02 0.18987003E+03 0.75557452E+03
 0.30050000E+02 0.18891083E+03 0.75089527E+03
 0.30060000E+02 0.18797404E+03 0.74623084E+03
 0.30070000E+02 0.18705932E+03 0.74158166E+03
 0.30080000E+02 0.18616633E+03 0.73694813E+03
 0.30090000E+02 0.18529474E+03 0.73233063E+03
 0.30100000E+02 0.18444423E+03 0.72772952E+03
 0.30110000E+02 0.18361450E+03 0.72314517E+03
 0.30120000E+02 0.18280522E+03 0.71857793E+03
 0.30130000E+02 0.18201611E+03 0.71402811E+03
 0.30140000E+02 0.18124686E+03 0.70949605E+03
 0.30150000E+02 0.18049720E+03 0.70498205E+03
 0.30160000E+02 0.17976682E+03 0.70048640E+03
 0.30170000E+02 0.17905547E+03 0.69600938E+03
 0.30180000E+02 0.17836287E+03 0.69155127E+03
 0.30190000E+02 0.17768876E+03 0.68711233E+03
 0.30200000E+02 0.17703288E+03 0.68269279E+03
 0.30210000E+02 0.17639497E+03 0.67829291E+03
 0.30220000E+02 0.17577480E+03 0.67391291E+03
 0.30230000E+02 0.17517211E+03 0.66955300E+03
 0.30240000E+02 0.17458668E+03 0.66521339E+03
 0.30250000E+02 0.17401827E+03 0.66089429E+03
 0.30260000E+02 0.17346667E+03 0.65659588E+03
 0.30270000E+02 0.17293164E+03 0.65231833E+03
 0.30280000E+02 0.17241297E+03 0.64806182E+03
 0.30290000E+02 0.17191046E+03 0.64382652E+03
 0.30300000E+02 0.17142389E+03 0.63961256E+03
 0.30310000E+02 0.17095307E+03 0.63542011E+03
 0.30320000E+02 0.17049781E+03 0.63124929E+03
 0.30330000E+02 0.17005790E+03 0.62710023E+03
 0.30340000E+02 0.16963317E+03 0.62297306E+03
 0.30350000E+02 0.16922343E+03 0.61886788E+03
 0.30360000E+02 0.16882850E+03 0.61478481E+03
 0.30370000E+02 0.16844821E+03 0.61072394E+03
 0.30380000E+02 0.16808239E+03 0.60668538E+03
 0.30390000E+02 0.16773088E+03 0.60266919E+03
 0.30400000E+02 0.16739351E+03 0.59867547E+03
 0.30410000E+02 0.16707012E+03 0.59470428E+03
 0.30420000E+02 0.16676057E+03 0.59075570E+03
 0.30430000E+02 0.16646470E+03 0.58682978E+03
 0.30440000E+02 0.16618236E+03 0.58292657E+03
 0.30450000E+02 0.16591341E+03 0.57904614E+03
 0.30460000E+02 0.16565772E+03 0.57518853E+03
 0.30470000E+02 0.16541514E+03 0.57135376E+03
 0.30480000E+02 0.16518556E+03 0.56754188E+03
 0.30490000E+02 0.16496882E+03 0.56375292E+03
 0.30500000E+02 0.16476482E+03 0.55998690E+03
 0.30510000E+02 0.16457344E+03 0.55624384E+03
 0.30520000E+02 0.16439454E+03 0.55252375E+03
 0.30530000E+02 0.16422801E+03 0.54882664E+03
 0.30540000E+02 0.16407375E+03 0.54515252E+03
 0.30550000E+02 0.16393164E+03 0.54150140E+03
 0.30560000E+02 0.16380158E+03 0.53787326E+03
 0.30570000E+02 0.16368346E+03 0.53426811E+03
 0.30580000E+02 0.16357718E+03 0.53068593E+03
 0.30590000E+02 0.16348265E+03 0.52712671E+03
 0.30600000E+02 0.16339976E+03 0.52359043E+03
 0.30610000E+02 0.16332843E+03 0.52007708E+03
 0.30620000E+02 0.16326857E+03 0.51658662E+03
 0.30630000E+02 0.16322008E+03 0.51311903E+03
 0.30640000E+02 0.16318289E+03 0.50967428E+03
 0.30650000E+02 0.16315690E+03 0.50625234E+03
 0.30660000E+02 0.16314206E+03 0.50285316E+03
 0.30670000E+02 0.16313826E+03 0.49947672E+03
 0.30680000E+02 0.16314545E+03 0.49612296E+03
 0.30690000E+02 0.16316354E+03 0.49279185E+03
 0.30700000E+02 0.16319247E+03 0.48948334E+03
 0.30710000E+02 0.16323216E+03 0.48619737E+03
 0.30720000E+02 0.16328257E+03 0.48293389E+03
 0.30730000E+02 0.16334361E+03 0.47969286E+03
 0.30740000E+02 0.16341523E+03 0.47647421E+03
 0.30750000E+02 0.16349737E+03 0.47327788E+03
 0.30760000E+02 0.16358997E+03 0.47010382E+03
 0.30770000E+02 0.16369298E+03 0.46695195E+03
 0.30780000E+02 0.16380634E+03 0.46382223E+03
 0.30790000E+02 0.16393001E+03 0.46071457E+03
 0.30800000E+02 0.16406393E+03 0.45762891E+03
 0.30810000E+02 0.16420805E+03 0.45456518E+03
 0.30820000E+02 0.16436234E+03 0.45152331E+03
 0.30830000E+02 0.16452675E+03 0.44850323E+03
 0.30840000E+02 0.16470123E+03 0.44550485E+03
 0.30850000E+02 0.16488575E+03 0.44252811E+03
 0.30860000E+02 0.16508027E+03 0.43957293E+03
 0.30870000E+02 0.16528475E+03 0.43663922E+03
 0.30880000E+02 0.16549916E+03 0.43372691E+03
 0.30890000E+02 0.16572347E+03 0.43083591E+03
 0.30900000E+02 0.16595764E+03 0.42796615E+03
 0.30910000E+02 0.16620164E+03 0.42511753E+03
 0.30920000E+02 0.16645545E+03 0.42228998E+03
 0.30930000E+02 0.16671904E+03 0.41948340E+03
 0.30940000E+02 0.16699239E+03 0.41669772E+03
 0.30950000E+02 0.16727547E+03 0.41393283E+03
 0.30960000E+02 0.16756826E+03 0.41118866E+03
 0.30970000E+02 0.16787074E+03 0.40846512E+03
 0.30980000E+02 0.16818290E+03 0.40576210E+03
 0.30990000E+02 0.16850471E+03 0.40307953E+03
 0.31000000E+02 0.16883615E+03 0.40041731E+03
 0.31010000E+02 0.16917723E+03 0.39777535E+03
 0.31020000E+02 0.16952791E+03 0.39515356E+03
 0.31030000E+02 0.16988820E+03 0.39255183E+03
 0.31040000E+02 0.17025808E+03 0.38997009E+03
 0.31050000E+02 0.17063754E+03 0.38740822E+03
 0.31060000E+02 0.17102657E+03 0.38486614E+03
 0.31070000E+02 0.17142517E+03 0.38234376E+03
 0.31080000E+02 0.17183334E+03 0.37984097E+03
 0.31090000E+02 0.17225106E+03 0.37735768E+03
 0.31100000E+02 0.17267835E+03 0.37489380E+03
 0.31110000E+02 0.17311519E+03 0.37244922E+03
 0.31120000E+02 0.17356159E+03 0.37002384E+03
 0.31130000E+02 0.17401755E+03 0.36761758E+03
 0.31140000E+02 0.17448306E+03 0.36523034E+03
 0.31150000E+02 0.17495815E+03 0.36286200E+03
 0.31160000E+02 0.17544280E+03 0.36051249E+03
 0.31170000E+02 0.17593703E+03 0.35818169E+03
 0.31180000E+02 0.17644085E+03 0.35586952E+03
 0.31190000E+02 0.17695426E+03 0.35357587E+03
 0.31200000E+02 0.17747727E+03 0.35130064E+03
 0.31210000E+02 0.17800989E+03 0.34904374E+03
 0.31220000E+02 0.17855214E+03 0.34680506E+03
 0.31230000E+02 0.17910403E+03 0.34458451E+03
 0.31240000E+02 0.17966557E+03 0.34238200E+03
 0.31250000E+02 0.18023677E+03 0.34019741E+03
 0.31260000E+02 0.18081766E+03 0.33803066E+03
 0.31270000E+02 0.18140826E+03 0.33588164E+03
 0.31280000E+02 0.18200857E+03 0.33375026E+03
 0.31290000E+02 0.18261862E+03 0.33163642E+03
 0.31300000E+02 0.18323843E+03 0.32954002E+03
 0.31310000E+02 0.18386802E+03 0.32746096E+03
 0.31320000E+02 0.18450741E+03 0.32539915E+03
 0.31330000E+02 0.18515663E+03 0.32335449E+03
 0.31340000E+02 0.18581570E+03 0.32132688E+03
 0.31350000E+02 0.18648465E+03 0.31931622E+03
 0.31360000E+02 0.18716350E+03 0.31732243E+03
 0.31370000E+02 0.18785228E+03 0.31534539E+03
 0.31380000E+02 0.18855102E+03 0.31338502E+03
 0.31390000E+02 0.18925975E+03 0.31144122E+03
 0.31400000E+02 0.18997850E+03 0.30951390E+03
 0.31410000E+02 0.19070729E+03 0.30760295E+03
 0.31420000E+02 0.19144617E+03 0.30570829E+03
 0.31430000E+02 0.19219516E+03 0.30382982E+03
 0.31440000E+02 0.19295430E+03 0.30196745E+03
 0.31450000E+02 0.19372362E+03 0.30012108E+03
 0.31460000E+02 0.19450316E+03 0.29829062E+03
 0.31470000E+02 0.19529296E+03 0.29647597E+03
 0.31480000E+02 0.19609305E+03 0.29467705E+03
 0.31490000E+02 0.19690347E+03 0.29289377E+03
 0.31500000E+02 0.19772426E+03 0.29112602E+03
 0.31510000E+02 0.19855546E+03 0.28937372E+03
 0.31520000E+02 0.19939711E+03 0.28763678E+03
 0.31530000E+02 0.20024926E+03 0.28591511E+03
 0.31540000E+02 0.20111194E+03 0.28420862E+03
 0.31550000E+02 0.20198520E+03 0.28251722E+03
 0.31560000E+02 0.20286909E+03 0.28084082E+03
 0.31570000E+02 0.20376364E+03 0.27917933E+03
 0.31580000E+02 0.20466891E+03 0.27753267E+03
 0.31590000E+02 0.20558494E+03 0.27590074E+03
 0.31600000E+02 0.20651178E+03 0.27428347E+03
 0.31610000E+02 0.20744948E+03 0.27268076E+03
 0.31620000E+02 0.20839809E+03 0.27109252E+03
 0.31630000E+02 0.20935765E+03 0.26951868E+03
 0.31640000E+02 0.21032823E+03 0.26795915E+03
 0.31650000E+02 0.21130986E+03 0.26641385E+03
 0.31660000E+02 0.21230261E+03 0.26488268E+03
 0.31670000E+02 0.21330652E+03 0.26336558E+03
 0.31680000E+02 0.21432165E+03 0.26186245E+03
 0.31690000E+02 0.21534806E+03 0.26037321E+03
 0.31700000E+02 0.21638580E+03 0.25889779E+03
 0.31710000E+02 0.21743492E+03 0.25743610E+03
 0.31720000E+02 0.21849549E+03 0.25598807E+03
 0.31730000E+02 0.21956756E+03 0.25455360E+03
 0.31740000E+02 0.22065119E+03 0.25313264E+03
 0.31750000E+02 0.22174645E+03 0.25172509E+03
 0.31760000E+02 0.22285338E+03 0.25033088E+03
 0.31770000E+02 0.22397205E+03 0.24894993E+03
 0.31780000E+02 0.22510253E+03 0.24758216E+03
 0.31790000E+02 0.22624487E+03 0.24622751E+03
 0.31800000E+02 0.22739914E+03 0.24488590E+03
 0.31810000E+02 0.22856540E+03 0.24355724E+03
 0.31820000E+02 0.22974372E+03 0.24224148E+03
 0.31830000E+02 0.23093416E+03 0.24093853E+03
 0.31840000E+02 0.23213678E+03 0.23964832E+03
 0.31850000E+02 0.23335167E+03 0.23837079E+03
 0.31860000E+02 0.23457887E+03 0.23710585E+03
 0.31870000E+02 0.23581846E+03 0.23585345E+03
 0.31880000E+02 0.23707052E+03 0.23461350E+03
 0.31890000E+02 0.23833510E+03 0.23338595E+03
 0.31900000E+02 0.23961228E+03 0.23217072E+03
 0.31910000E+02 0.24090213E+03 0.23096775E+03
 0.31920000E+02 0.24220472E+03 0.22977697E+03
 0.31930000E+02 0.24352013E+03 0.22859831E+03
 0.31940000E+02 0.24484842E+03 0.22743172E+03
 0.31950000E+02 0.24618967E+03 0.22627711E+03
 0.31960000E+02 0.24754395E+03 0.22513444E+03
 0.31970000E+02 0.24891135E+03 0.22400363E+03
 0.31980000E+02 0.25029192E+03 0.22288462E+03
 0.31990000E+02 0.25168576E+03 0.22177736E+03
 0.32000000E+02 0.25309294E+03 0.22068179E+03
 0.32010000E+02 0.25451353E+03 0.21959783E+03
 0.32020000E+02 0.25594761E+03 0.21852543E+03
 0.32030000E+02 0.25739526E+03 0.21746454E+03
 0.32040000E+02 0.25885657E+03 0.21641510E+03
 0.32050000E+02 0.26033160E+03 0.21537704E+03
 0.32060000E+02 0.26182045E+03 0.21435032E+03
 0.32070000E+02 0.26332319E+03 0.21333487E+03
 0.32080000E+02 0.26483990E+03 0.21233064E+03
 0.32090000E+02 0.26637067E+03 0.21133758E+03
 0.32100000E+02 0.26791557E+03 0.21035564E+03
 0.32110000E+02 0.26947470E+03 0.20938475E+03
 0.32120000E+02 0.27104814E+03 0.20842488E+03
 0.32130000E+02 0.27263597E+03 0.20747597E+03
 0.32140000E+02 0.27423827E+03 0.20653796E+03
 0.32150000E+02 0.27585514E+03 0.20561082E+03
 0.32160000E+02 0.27748665E+03 0.20469448E+03
 0.32170000E+02 0.27913290E+03 0.20378891E+03
 0.32180000E+02 0.28079397E+03 0.20289405E+03
 0.32190000E+02 0.28246995E+03 0.20200987E+03
 0.32200000E+02 0.28416093E+03 0.20113631E+03
 0.32210000E+02 0.28586700E+03 0.20027333E+03
 0.32220000E+02 0.28758824E+03 0.19942089E+03
 0.32230000E+02 0.28932475E+03 0.19857895E+03
 0.32240000E+02 0.29107661E+03 0.19774745E+03
 0.32250000E+02 0.29284392E+03 0.19692637E+03
 0.32260000E+02 0.29462677E+03 0.19611566E+03
 0.32270000E+02 0.29642525E+03 0.19531528E+03
 0.32280000E+02 0.29823945E+03 0.19452520E+03
 0.32290000E+02 0.30006947E+03 0.19374537E+03
 0.32300000E+02 0.30191539E+03 0.19297576E+03
 0.32310000E+02 0.30377731E+03 0.19221633E+03
 0.32320000E+02 0.30565533E+03 0.19146706E+03
 0.32330000E+02 0.30754953E+03 0.19072790E+03
 0.32340000E+02 0.30946002E+03 0.18999882E+03
 0.32350000E+02 0.31138689E+03 0.18927979E+03
 0.32360000E+02 0.31333022E+03 0.18857078E+03
 0.32370000E+02 0.31529012E+03 0.18787176E+03
 0.32380000E+02 0.31726669E+03 0.18718270E+03
 0.32390000E+02 0.31926002E+03 0.18650357E+03
 0.32400000E+02 0.32127020E+03 0.18583435E+03
 0.32410000E+02 0.32329733E+03 0.18517500E+03
 0.32420000E+02 0.32534151E+03 0.18452550E+03
 0.32430000E+02 0.32740284E+03 0.18388583E+03
 0.32440000E+02 0.32948141E+03 0.18325597E+03
 0.32450000E+02 0.33157733E+03 0.18263589E+03
 0.32460000E+02 0.33369068E+03 0.18202556E+03
 0.32470000E+02 0.33582156E+03 0.18142498E+03
 0.32480000E+02 0.33797008E+03 0.18083411E+03
 0.32490000E+02 0.34013634E+03 0.18025295E+03
 0.32500000E+02 0.34232042E+03 0.17968147E+03
 0.32510000E+02 0.34452243E+03 0.17911966E+03
 0.32520000E+02 0.34674247E+03 0.17856750E+03
 0.32530000E+02 0.34898064E+03 0.17802498E+03
 0.32540000E+02 0.35123703E+03 0.17749209E+03
 0.32550000E+02 0.35351174E+03 0.17696881E+03
 0.32560000E+02 0.35580487E+03 0.17645513E+03
 0.32570000E+02 0.35811652E+03 0.17595105E+03
 0.32580000E+02 0.36044680E+03 0.17545655E+03
 0.32590000E+02 0.36279578E+03 0.17497162E+03
 0.32600000E+02 0.36516358E+03 0.17449627E+03
 0.32610000E+02 0.36755030E+03 0.17403048E+03
 0.32620000E+02 0.36995603E+03 0.17357426E+03
 0.32630000E+02 0.37238086E+03 0.17312759E+03
 0.32640000E+02 0.37482490E+03 0.17269048E+03
 0.32650000E+02 0.37728824E+03 0.17226293E+03
 0.32660000E+02 0.37977098E+03 0.17184494E+03
 0.32670000E+02 0.38227322E+03 0.17143650E+03
 0.32680000E+02 0.38479506E+03 0.17103763E+03
 0.32690000E+02 0.38733658E+03 0.17064833E+03
 0.32700000E+02 0.38989789E+03 0.17026860E+03
 0.32710000E+02 0.39247908E+03 0.16989845E+03
 0.32720000E+02 0.39508024E+03 0.16953790E+03
 0.32730000E+02 0.39770147E+03 0.16918694E+03
 0.32740000E+02 0.40034286E+03 0.16884560E+03
 0.32750000E+02 0.40300451E+03 0.16851388E+03
 0.32760000E+02 0.40568651E+03 0.16819180E+03
 0.32770000E+02 0.40838895E+03 0.16787938E+03
 0.32780000E+02 0.41111191E+03 0.16757662E+03
 0.32790000E+02 0.41385550E+03 0.16728356E+03
 0.32800000E+02 0.41661981E+03 0.16700021E+03
 0.32810000E+02 0.41940491E+03 0.16672659E+03
 0.32820000E+02 0.42221089E+03 0.16646272E+03
 0.32830000E+02 0.42503786E+03 0.16620864E+03
 0.32840000E+02 0.42788588E+03 0.16596436E+03
 0.32850000E+02 0.43075505E+03 0.16572991E+03
 0.32860000E+02 0.43364545E+03 0.16550533E+03
 0.32870000E+02 0.43655716E+03 0.16529064E+03
 0.32880000E+02 0.43949027E+03 0.16508588E+03
 0.32890000E+02 0.44244485E+03 0.16489108E+03
 0.32900000E+02 0.44542098E+03 0.16470628E+03
 0.32910000E+02 0.44841875E+03 0.16453151E+03
 0.32920000E+02 0.45143822E+03 0.16436682E+03
 0.32930000E+02 0.45447948E+03 0.16421225E+03
 0.32940000E+02 0.45754259E+03 0.16406783E+03
 0.32950000E+02 0.46062763E+03 0.16393363E+03
 0.32960000E+02 0.46373467E+03 0.16380967E+03
 0.32970000E+02 0.46686378E+03 0.16369602E+03
 0.32980000E+02 0.47001502E+03 0.16359272E+03
 0.32990000E+02 0.47318846E+03 0.16349982E+03
 0.33000000E+02 0.47638416E+03 0.16341739E+03
 0.33010000E+02 0.47960219E+03 0.16334547E+03
 0.33020000E+02 0.48284259E+03 0.16328414E+03
 0.33030000E+02 0.48610544E+03 0.16323343E+03
 0.33040000E+02 0.48939077E+03 0.16319343E+03
 0.33050000E+02 0.49269865E+03 0.16316420E+03
 0.33060000E+02 0.49602913E+03 0.16314580E+03
 0.33070000E+02 0.49938225E+03 0.16313831E+03
 0.33080000E+02 0.50275805E+03 0.16314180E+03
 0.33090000E+02 0.50615659E+03 0.16315634E+03
 0.33100000E+02 0.50957789E+03 0.16318200E+03
 0.33110000E+02 0.51302200E+03 0.16321888E+03
 0.33120000E+02 0.51648895E+03 0.16326705E+03
 0.33130000E+02 0.51997877E+03 0.16332659E+03
 0.33140000E+02 0.52349148E+03 0.16339760E+03
 0.33150000E+02 0.52702711E+03 0.16348016E+03
 0.33160000E+02 0.53058569E+03 0.16357437E+03
 0.33170000E+02 0.53416722E+03 0.16368032E+03
 0.33180000E+02 0.53777173E+03 0.16379810E+03
 0.33190000E+02 0.54139922E+03 0.16392783E+03
 0.33200000E+02 0.54504970E+03 0.16406960E+03
 0.33210000E+02 0.54872317E+03 0.16422351E+03
 0.33220000E+02 0.55241963E+03 0.16438969E+03
 0.33230000E+02 0.55613908E+03 0.16456824E+03
 0.33240000E+02 0.55988150E+03 0.16475928E+03
 0.33250000E+02 0.56364687E+03 0.16496292E+03
 0.33260000E+02 0.56743519E+03 0.16517930E+03
 0.33270000E+02 0.57124643E+03 0.16540852E+03
 0.33280000E+02 0.57508055E+03 0.16565073E+03
 0.33290000E+02 0.57893753E+03 0.16590605E+03
 0.33300000E+02 0.58281732E+03 0.16617462E+03
 0.33310000E+02 0.58671988E+03 0.16645658E+03
 0.33320000E+02 0.59064516E+03 0.16675208E+03
 0.33330000E+02 0.59459311E+03 0.16706124E+03
 0.33340000E+02 0.59856366E+03 0.16738424E+03
 0.33350000E+02 0.60255676E+03 0.16772122E+03
 0.33360000E+02 0.60657231E+03 0.16807233E+03
 0.33370000E+02 0.61061025E+03 0.16843775E+03
 0.33380000E+02 0.61467049E+03 0.16881763E+03
 0.33390000E+02 0.61875294E+03 0.16921214E+03
 0.33400000E+02 0.62285750E+03 0.16962146E+03
 0.33410000E+02 0.62698406E+03 0.17004577E+03
 0.33420000E+02 0.63113250E+03 0.17048525E+03
 0.33430000E+02 0.63530271E+03 0.17094008E+03
 0.33440000E+02 0.63949456E+03 0.17141046E+03
 0.33450000E+02 0.64370792E+03 0.17189658E+03
 0.33460000E+02 0.64794262E+03 0.17239864E+03
 0.33470000E+02 0.65219854E+03 0.17291685E+03
 0.33480000E+02 0.65647550E+03 0.17345142E+03
 0.33490000E+02 0.66077333E+03 0.17400256E+03
 0.33500000E+02 0.66509185E+03 0.17457049E+03
 0.33510000E+02 0.66943088E+03 0.17515544E+03
 0.33520000E+02 0.67379022E+03 0.17575764E+03
 0.33530000E+02 0.67816967E+03 0.17637732E+03
 0.33540000E+02 0.68256899E+03 0.17701472E+03
 0.33550000E+02 0.68698798E+03 0.17767010E+03
 0.33560000E+02 0.69142638E+03 0.17834370E+03
 0.33570000E+02 0.69588396E+03 0.17903577E+03
 0.33580000E+02 0.70036045E+03 0.17974659E+03
 0.33590000E+02 0.70485558E+03 0.18047643E+03
 0.33600000E+02 0.70936907E+03 0.18122555E+03
 0.33610000E+02 0.71390063E+03 0.18199424E+03
 0.33620000E+02 0.71844995E+03 0.18278280E+03
 0.33630000E+02 0.72301671E+03 0.18359150E+03
 0.33640000E+02 0.72760058E+03 0.18442066E+03
 0.33650000E+02 0.73220122E+03 0.18527057E+03
 0.33660000E+02 0.73681827E+03 0.18614156E+03
 0.33670000E+02 0.74145136E+03 0.18703395E+03
 0.33680000E+02 0.74610010E+03 0.18794806E+03
 0.33690000E+02 0.75076410E+03 0.18888422E+03
 0.33700000E+02 0.75544295E+03 0.18984279E+03
 0.33710000E+02 0.76013620E+03 0.19082410E+03
 0.33720000E+02 0.76484343E+03 0.19182852E+03
 0.33730000E+02 0.76956416E+03 0.19285641E+03
 0.33740000E+02 0.77429793E+03 0.19390813E+03
 0.33750000E+02 0.77904425E+03 0.19498408E+03
 0.33760000E+02 0.78380260E+03 0.19608463E+03
 0.33770000E+02 0.78857246E+03 0.19721018E+03
 0.33780000E+02 0.79335328E+03 0.19836114E+03
 0.33790000E+02 0.79814451E+03 0.19953792E+03
 0.33800000E+02 0.80294557E+03 0.20074093E+03
 0.33810000E+02 0.80775586E+03 0.20197060E+03
 0.33820000E+02 0.81257476E+03 0.20322738E+03
 0.33830000E+02 0.81740164E+03 0.20451170E+03
 0.33840000E+02 0.82223585E+03 0.20582403E+03
 0.33850000E+02 0.82707670E+03 0.20716482E+03
 0.33860000E+02 0.83192350E+03 0.20853454E+03
 0.33870000E+02 0.83677553E+03 0.20993368E+03
 0.33880000E+02 0.84163206E+03 0.21136272E+03
 0.33890000E+02 0.84649233E+03 0.21282218E+03
 0.33900000E+02 0.85135555E+03 0.21431255E+03
 0.33910000E+02 0.85622092E+03 0.21583435E+03
 0.33920000E+02 0.86108762E+03 0.21738811E+03
 0.33930000E+02 0.86595478E+03 0.21897437E+03
 0.33940000E+02 0.87082154E+03 0.22059368E+03
 0.33950000E+02 0.87568700E+03 0.22224660E+03
 0.33960000E+02 0.88055023E+03 0.22393368E+03
 0.33970000E+02 0.88541029E+03 0.22565551E+03
 0.33980000E+02 0.89026620E+03 0.22741268E+03
 0.33990000E+02 0.89511696E+03 0.22920577E+03
 0.34000000E+02 0.89996155E+03 0.23103540E+03
 0.34010000E+02 0.90479892E+03 0.23290219E+03
 0.34020000E+02 0.90962798E+03 0.23480676E+03
 0.34030000E+02 0.91444763E+03 0.23674974E+03
 0.34040000E+02 0.91925674E+03 0.23873179E+03
 0.34050000E+02 0.92405414E+03 0.24075356E+03
 0.34060000E+02 0.92883865E+03 0.24281571E+03
 0.34070000E+02 0.93360904E+03 0.24491894E+03
 0.34080000E+02 0.93836407E+03 0.24706391E+03
 0.34090000E+02 0.94310245E+03 0.24925133E+03
 0.34100000E+02 0.94782289E+03 0.25148190E+03
 0.34110000E+02 0.95252405E+03 0.25375634E+03
 0.34120000E+02 0.95720455E+03 0.25607538E+03
 0.34130000E+02 0.96186301E+03 0.25843974E+03
 0.34140000E+02 0.96649799E+03 0.26085018E+03
 0.34150000E+02 0.97110803E+03 0.26330744E+03
 0.34160000E+02 0.97569165E+03 0.26581228E+03
 0.34170000E+02 0.98024732E+03 0.26836548E+03
 0.34180000E+02 0.98477349E+03 0.27096781E+03
 0.34190000E+02 0.98926858E+03 0.27362007E+03
 0.34200000E+02 0.99373097E+03 0.27632303E+03
 0.34210000E+02 0.99815901E+03 0.27907750E+03
 0.34220000E+02 0.10025510E+04 0.28188430E+03
 0.34230000E+02 0.10069053E+04 0.28474422E+03
 0.34240000E+02 0.10112201E+04 0.28765811E+03
 0.34250000E+02 0.10154937E+04 0.29062677E+03
 0.34260000E+02 0.10197242E+04 0.29365103E+03
 0.34270000E+02 0.10239098E+04 0.29673175E+03
 0.34280000E+02 0.10280487E+04 0.29986974E+03
 0.34290000E+02 0.10321390E+04 0.30306586E+03
 0.34300000E+02 0.10361786E+04 0.30632095E+03
 0.34310000E+02 0.10401657E+04 0.30963585E+03
 0.34320000E+02 0.10440984E+04 0.31301142E+03
 0.34330000E+02 0.10479744E+04 0.31644850E+03
 0.34340000E+02 0.10517920E+04 0.31994793E+03
 0.34350000E+02 0.10555488E+04 0.32351056E+03
 0.34360000E+02 0.10592430E+04 0.32713725E+03
 0.34370000E+02 0.10628723E+04 0.33082881E+03
 0.34380000E+02 0.10664346E+04 0.33458610E+03
 0.34390000E+02 0.10699277E+04 0.33840993E+03
 0.34400000E+02 0.10733494E+04 0.34230114E+03
 0.34410000E+02 0.10766976E+04 0.34626053E+03
 0.34420000E+02 0.10799699E+04 0.35028891E+03
 0.34430000E+02 0.10831642E+04 0.35438707E+03
 0.34440000E+02 0.10862781E+04 0.35855580E+03
 0.34450000E+02 0.10893093E+04 0.36279586E+03
 0.34460000E+02 0.10922556E+04 0.36710801E+03
 0.34470000E+02 0.10951146E+04 0.37149297E+03
 0.34480000E+02 0.10978840E+04 0.37595148E+03
 0.34490000E+02 0.11005615E+04 0.38048422E+03
 0.34500000E+02 0.11031446E+04 0.38509187E+03
 0.34510000E+02 0.11056311E+04 0.38977507E+03
 0.34520000E+02 0.11080185E+04 0.39453447E+03
 0.34530000E+02 0.11103046E+04 0.39937064E+03
 0.34540000E+02 0.11124869E+04 0.40428416E+03
 0.34550000E+02 0.11145631E+04 0.40927556E+03
 0.34560000E+02 0.11165309E+04 0.41434535E+03
 0.34570000E+02 0.11183878E+04 0.41949398E+03
 0.34580000E+02 0.11201316E+04 0.42472188E+03
 0.34590000E+02 0.11217599E+04 0.43002944E+03
 0.34600000E+02 0.11232704E+04 0.43541699E+03
 0.34610000E+02 0.11246609E+04 0.44088483E+03
 0.34620000E+02 0.11259290E+04 0.44643320E+03
 0.34630000E+02 0.11270726E+04 0.45206230E+03
 0.34640000E+02 0.11280895E+04 0.45777228E+03
 0.34650000E+02 0.11289774E+04 0.46356320E+03
 0.34660000E+02 0.11297342E+04 0.46943510E+03
 0.34670000E+02 0.11303579E+04 0.47538795E+03
 0.34680000E+02 0.11308464E+04 0.48142164E+03
 0.34690000E+02 0.11311976E+04 0.48753601E+03
 0.34700000E+02 0.11314097E+04 0.49373081E+03
 0.34710000E+02 0.11314807E+04 0.50000575E+03
 0.34720000E+02 0.11314088E+04 0.50636043E+03
 0.34730000E+02 0.11311923E+04 0.51279440E+03
 0.34740000E+02 0.11308294E+04 0.51930711E+03
 0.34750000E+02 0.11303184E+04 0.52589795E+03
 0.34760000E+02 0.11296579E+04 0.53256619E+03
 0.34770000E+02 0.11288464E+04 0.53931105E+03
 0.34780000E+02 0.11278824E+04 0.54613163E+03
 0.34790000E+02 0.11267647E+04 0.55302696E+03
 0.34800000E+02 0.11254921E+04 0.55999597E+03
 0.34810000E+02 0.11240634E+04 0.56703748E+03
 0.34820000E+02 0.11224776E+04 0.57415022E+03
 0.34830000E+02 0.11207338E+04 0.58133283E+03
 0.34840000E+02 0.11188313E+04 0.58858383E+03
 0.34850000E+02 0.11167692E+04 0.59590165E+03
 0.34860000E+02 0.11145471E+04 0.60328461E+03
 0.34870000E+02 0.11121644E+04 0.61073091E+03
 0.34880000E+02 0.11096209E+04 0.61823867E+03
 0.34890000E+02 0.11069164E+04 0.62580587E+03
 0.34900000E+02 0.11040507E+04 0.63343042E+03
 0.34910000E+02 0.11010239E+04 0.64111008E+03
 0.34920000E+02 0.10978361E+04 0.64884252E+03
 0.34930000E+02 0.10944878E+04 0.65662530E+03
 0.34940000E+02 0.10909793E+04 0.66445588E+03
 0.34950000E+02 0.10873113E+04 0.67233159E+03
 0.34960000E+02 0.10834845E+04 0.68024966E+03
